id,date,day,month,year,day_of_week,is_weekend
a1ed77b7-6b3b-4cee-91f6-6fa542c4d7a5,1900-01-01,1,1,1900,Monday,False
e1bb896f-f9dc-4182-a173-745a378d3dff,2011-03-28,28,3,2011,Monday,False
340c778b-e6bb-40a6-bc10-af246aa7cfd2,2011-03-29,29,3,2011,Tuesday,False
c438cb49-fc41-4650-97d9-cfadc112d23a,2011-03-30,30,3,2011,Wednesday,False
120a44bf-d939-4074-a3e1-a702fca2779e,2011-03-31,31,3,2011,Thursday,False
a64006d9-967e-4b2a-90bc-15493eac5ad6,2011-04-01,1,4,2011,Friday,False
ab5119e0-4157-4ab7-a207-a8ccee2bfad9,2011-04-02,2,4,2011,Saturday,True
7c3fe491-1ef1-4f3f-acac-e440a757592a,2011-04-03,3,4,2011,Sunday,True
e5260305-9e7e-4304-8148-541515f5f474,2011-04-04,4,4,2011,Monday,False
6b605de6-37b1-4228-baa1-6e89a8d55af6,2011-04-05,5,4,2011,Tuesday,False
9ea96941-3604-47b8-833d-32d760a05c5d,2011-04-06,6,4,2011,Wednesday,False
881491ec-335d-4909-b126-9103c0d83720,2011-04-07,7,4,2011,Thursday,False
3270b072-02aa-4c99-8f42-de87b5aa1a49,2011-04-08,8,4,2011,Friday,False
f0f55e29-fa97-4318-9939-48d8fd8d035b,2011-04-09,9,4,2011,Saturday,True
831bc5cb-ccf1-4879-8d33-8e13da6b3f20,2011-04-10,10,4,2011,Sunday,True
b2822376-df7b-4750-ba99-2d508de36ce5,2011-04-11,11,4,2011,Monday,False
01006103-8db1-4a8c-836d-79fbf4c8f542,2011-04-12,12,4,2011,Tuesday,False
39961a69-07e9-4f6c-a1a4-60c75c7b1331,2011-04-13,13,4,2011,Wednesday,False
f30d5eee-6858-4643-986e-1ac79ee6ea15,2011-04-14,14,4,2011,Thursday,False
f664ce55-6c2a-41b5-be7d-5d1b8d9f9104,2011-04-15,15,4,2011,Friday,False
7d8ffa9b-df30-40b2-9be6-e6c681b3295a,2011-04-16,16,4,2011,Saturday,True
119c8a13-d95c-4496-9323-9870f1f00889,2011-04-17,17,4,2011,Sunday,True
84dc68b0-2cdd-41e0-bb7d-e1d011a473ab,2011-04-18,18,4,2011,Monday,False
ab0bd305-b0ce-4fbe-a483-c017dae91a8e,2011-04-19,19,4,2011,Tuesday,False
1162b5e3-42f6-430c-94bc-95f1bfd7a221,2011-04-20,20,4,2011,Wednesday,False
8285a09f-a390-4b3d-9f7c-7dab81308659,2011-04-21,21,4,2011,Thursday,False
8051a61e-c208-42bf-8634-a85042e4f60d,2011-04-22,22,4,2011,Friday,False
5e901027-85b3-4b57-b4f5-5c9f22ccbfa2,2011-04-23,23,4,2011,Saturday,True
d6355d24-f75f-49c0-a7b1-114d8124c014,2011-04-24,24,4,2011,Sunday,True
85fbe331-8aa2-43a7-8f0a-05b6c750e445,2011-04-25,25,4,2011,Monday,False
7e9a7a51-7ad2-4c91-ac12-50dd9c6e7fa5,2011-04-26,26,4,2011,Tuesday,False
b6d86794-03a6-4964-980a-0d22727774ba,2011-04-27,27,4,2011,Wednesday,False
ab7ebc66-b4d3-46de-8468-15b15e2d212e,2011-04-28,28,4,2011,Thursday,False
fcef613f-e8f4-4ef4-b312-df79a61dcad1,2011-04-29,29,4,2011,Friday,False
ddf4dd1d-7dc6-482a-b06c-deac2d7ff967,2011-04-30,30,4,2011,Saturday,True
07141bed-3522-49a2-a439-034ee3178994,2011-05-01,1,5,2011,Sunday,True
956091e7-f159-4317-b805-3e430763a4ca,2011-05-02,2,5,2011,Monday,False
b7c876d2-6ee2-498e-8eb5-4674a8aa8cbc,2011-05-03,3,5,2011,Tuesday,False
b004054c-fde1-4933-b918-8c3a87ce11b8,2011-05-04,4,5,2011,Wednesday,False
74695233-a630-44f7-8064-8f77390ba22c,2011-05-05,5,5,2011,Thursday,False
a0a53fca-870d-4452-9081-41e7c2b4596d,2011-05-06,6,5,2011,Friday,False
daee2f96-eb81-46f7-bf54-598dd90ddd07,2011-05-07,7,5,2011,Saturday,True
e4bec0a2-a515-49c5-a2ae-4073ec7dc275,2011-05-08,8,5,2011,Sunday,True
6c0a9466-95b9-49c6-a96d-5edc5db6f852,2011-05-09,9,5,2011,Monday,False
0c7c0e87-2dc0-40f7-b414-9cf72f46da01,2011-05-10,10,5,2011,Tuesday,False
eacfafc5-c6e5-41a8-acda-b317b4710168,2011-05-11,11,5,2011,Wednesday,False
0c390729-0c3b-4f9a-9f2e-5616bfca7011,2011-05-12,12,5,2011,Thursday,False
306dc516-a3fa-42c8-8d04-7e1de338bf4a,2011-05-13,13,5,2011,Friday,False
7d2a6819-1bae-4aa2-be9e-46a71f1d7512,2011-05-14,14,5,2011,Saturday,True
73c4279b-36e4-447c-b140-7bea59cd991f,2011-05-15,15,5,2011,Sunday,True
130bfb5c-a859-460c-aec5-91c552d782a4,2011-05-16,16,5,2011,Monday,False
f2b5a0bb-76d4-4f89-9963-cce855d9277d,2011-05-17,17,5,2011,Tuesday,False
c70254c1-8cb2-4b44-9b7a-4dc0aff71fe6,2011-05-18,18,5,2011,Wednesday,False
dd859376-5ea3-45aa-b042-2f0081022cbd,2011-05-19,19,5,2011,Thursday,False
58d32fa5-29e0-41f7-9aca-e50aa74d58b4,2011-05-20,20,5,2011,Friday,False
f542a961-01ff-4d66-a5c5-72cfed867243,2011-05-21,21,5,2011,Saturday,True
2d5bea0f-029f-435a-b635-cb36545888b6,2011-05-22,22,5,2011,Sunday,True
4dc6fb41-410e-4de4-84c9-70951c5c718c,2011-05-23,23,5,2011,Monday,False
9d1eb524-4aa9-4cf4-a78f-93db09af3d39,2011-05-24,24,5,2011,Tuesday,False
5e0c8e6e-346d-4ec3-86fc-485f61daac27,2011-05-25,25,5,2011,Wednesday,False
25aa22b9-cb60-4a1b-b9c6-5ecc8253f1c1,2011-05-26,26,5,2011,Thursday,False
f7950bf7-8cb1-489a-9e7b-baa6fe9b9259,2011-05-27,27,5,2011,Friday,False
6202e1c6-186b-4d84-a95d-25f00fb44d6e,2011-05-28,28,5,2011,Saturday,True
32325571-9eb4-4470-ac7b-1c07a92a28ec,2011-05-29,29,5,2011,Sunday,True
60fd9962-c5ab-47f2-975e-a35db25a0d3d,2011-05-30,30,5,2011,Monday,False
0f7c86e9-2b3e-4fa1-8d35-0d11b4799dd3,2011-05-31,31,5,2011,Tuesday,False
127b9b59-7e8d-4acc-abe8-4630bc899e22,2011-06-01,1,6,2011,Wednesday,False
69e183a8-c45b-440f-b1c2-6be1dc620f44,2011-06-02,2,6,2011,Thursday,False
ce945263-4a50-48a1-8537-d0647f143760,2011-06-03,3,6,2011,Friday,False
55fe6f0a-6ed9-4692-813d-5d7aa8f80736,2011-06-04,4,6,2011,Saturday,True
b9c91815-d77f-4f68-942e-db3a665c8f8d,2011-06-05,5,6,2011,Sunday,True
489cfd26-0b5c-424a-a252-1960344613fd,2011-06-06,6,6,2011,Monday,False
7f9e286d-df84-401d-a50e-7593d284ce93,2011-06-07,7,6,2011,Tuesday,False
94dd83ac-e164-40a8-8de4-02b9050d4299,2011-06-08,8,6,2011,Wednesday,False
26a48d9f-8b10-4277-8db7-ec16016afe2a,2011-06-09,9,6,2011,Thursday,False
3475f436-ae61-4f64-92de-4e15997e177b,2011-06-10,10,6,2011,Friday,False
680a0b66-20c5-4988-ab27-de9890db9f47,2011-06-11,11,6,2011,Saturday,True
c26ff795-4a12-4891-afe9-6f1f3b7d0d09,2011-06-12,12,6,2011,Sunday,True
6f4cf4a9-3937-4946-b8cd-e67595c4cbeb,2011-06-13,13,6,2011,Monday,False
58c74133-61ed-4574-bdd0-2083efe0a300,2011-06-14,14,6,2011,Tuesday,False
6bc032e6-a3d0-4a5d-8e1d-0a7176c3bb18,2011-06-15,15,6,2011,Wednesday,False
e0443549-db06-4041-8e0d-d6cc1aba3276,2011-06-16,16,6,2011,Thursday,False
fe657b65-30a8-4b83-8dea-88aabfdb4656,2011-06-17,17,6,2011,Friday,False
d757ae5a-4682-4cef-9706-0a6849d04d4c,2011-06-18,18,6,2011,Saturday,True
95d169d0-2b84-4860-8164-69cdf4daed95,2011-06-19,19,6,2011,Sunday,True
64699055-f6f0-4ac4-bdea-049503ace10a,2011-06-20,20,6,2011,Monday,False
3ddfbc25-c706-46f1-8438-641bb351c3b2,2011-06-21,21,6,2011,Tuesday,False
d990f0ab-d960-4a87-b7aa-adc8c18cb430,2011-06-22,22,6,2011,Wednesday,False
1da1acfb-d6ca-4d4f-8155-1310b6f4069c,2011-06-23,23,6,2011,Thursday,False
3457f4c7-2485-49a1-a9c4-68d67e6b1802,2011-06-24,24,6,2011,Friday,False
43593fb9-73c3-4e3a-b044-fa5dda73aabe,2011-06-25,25,6,2011,Saturday,True
0134ae23-87c9-4b37-ae46-a3142c74ca4d,2011-06-26,26,6,2011,Sunday,True
9ad341f2-b3f9-48ce-8bac-b18d3a3fcf85,2011-06-27,27,6,2011,Monday,False
475a8cbe-2ba1-4bba-8059-b6d6a0ee0077,2011-06-28,28,6,2011,Tuesday,False
68ccb55b-0403-4f73-aa16-78102a2e6361,2011-06-29,29,6,2011,Wednesday,False
ea3c2759-3e65-4d10-ac9b-d0dde31f3f24,2011-06-30,30,6,2011,Thursday,False
d8529228-5bb3-4fb2-9494-8f608144fbca,2011-07-01,1,7,2011,Friday,False
a69cf8f1-5143-4d1b-a853-f77797af849b,2011-07-02,2,7,2011,Saturday,True
2ea2fdf1-289a-42aa-aa9c-6ccde296bf2a,2011-07-03,3,7,2011,Sunday,True
1d451815-26cd-4b18-a9ee-30c1d144758d,2011-07-04,4,7,2011,Monday,False
a1ea7176-82e1-4ae5-8ce6-e52c1cc12fd2,2011-07-05,5,7,2011,Tuesday,False
6734cbbd-5e37-4ba3-9dee-1ab62812de31,2011-07-06,6,7,2011,Wednesday,False
af8ad5bc-7f16-42ff-8279-172335b9cbeb,2011-07-07,7,7,2011,Thursday,False
559efcd1-d3a7-455b-9be6-fa25cde698ef,2011-07-08,8,7,2011,Friday,False
6a37f75c-4832-4253-9a91-55be11b07d29,2011-07-09,9,7,2011,Saturday,True
67cff9b3-5849-4a79-85b1-6d95512bcaa5,2011-07-10,10,7,2011,Sunday,True
d0601bb9-7333-4040-92d4-32e3dd771a1f,2011-07-11,11,7,2011,Monday,False
bf8de720-8183-47e0-976d-2e511c6c40ba,2011-07-12,12,7,2011,Tuesday,False
59ce8612-613f-4c19-b411-924d466c8f41,2011-07-13,13,7,2011,Wednesday,False
bf5dd106-a8b8-4268-9a56-3ae573d77fd7,2011-07-14,14,7,2011,Thursday,False
78ce648d-53f2-4469-9ed5-23bb2e4b9d90,2011-07-15,15,7,2011,Friday,False
dbee31d5-05bd-4d92-a2c8-90d090f86723,2011-07-16,16,7,2011,Saturday,True
20080c11-81f9-4ab0-970d-bf444c03a0fb,2011-07-17,17,7,2011,Sunday,True
fa51fe74-14a3-47b5-8567-59f748e5876c,2011-07-18,18,7,2011,Monday,False
0af608e4-81f9-4520-a2ea-e1722e96a350,2011-07-19,19,7,2011,Tuesday,False
1848f2d3-d20b-4ff5-95d3-0bf3ac42c057,2011-07-20,20,7,2011,Wednesday,False
28006d31-526c-47cf-861e-af72f2801d64,2011-07-21,21,7,2011,Thursday,False
9268494e-c9f8-4fe3-a9ec-b91f21338e70,2011-07-22,22,7,2011,Friday,False
d76005fe-c2ba-4da9-8684-f21b8a998153,2011-07-23,23,7,2011,Saturday,True
64b6118b-746f-48f0-90f1-713eb101e521,2011-07-24,24,7,2011,Sunday,True
a99e4584-2404-437a-8493-7382bd2ad66d,2011-07-25,25,7,2011,Monday,False
1fa0978f-fd83-42ff-bbbc-9bd88adbbba4,2011-07-26,26,7,2011,Tuesday,False
d345a6ec-44bf-4da3-9c71-ab49f0e55c67,2011-07-27,27,7,2011,Wednesday,False
2935be54-ca0c-4041-8f67-2c171520df29,2011-07-28,28,7,2011,Thursday,False
2165157b-c27b-49a4-b73e-c0ac40616a95,2011-07-29,29,7,2011,Friday,False
c51230f5-8faa-43dd-9dbd-d719e4c71b08,2011-07-30,30,7,2011,Saturday,True
8670e586-4d60-4c19-a295-3f7de0bb1221,2011-07-31,31,7,2011,Sunday,True
1f2c1f82-0d83-452c-b022-6facd06d9edb,2011-08-01,1,8,2011,Monday,False
2f255583-f59c-4336-90b8-203d9745d8fe,2011-08-02,2,8,2011,Tuesday,False
51855a64-4bbb-4a8b-95c5-7d77ae9ec240,2011-08-03,3,8,2011,Wednesday,False
0362bd02-55f9-40f0-b334-c3de41001ddb,2011-08-04,4,8,2011,Thursday,False
42fc6dc8-d9d5-423b-a89f-2b883b2a7897,2011-08-05,5,8,2011,Friday,False
3e64bb56-ce0d-43bd-a2bf-c45e05be3fbe,2011-08-06,6,8,2011,Saturday,True
2418f872-f5be-4f11-8484-a8badca38c16,2011-08-07,7,8,2011,Sunday,True
1ba66524-efe7-4138-91cc-71a04845391b,2011-08-08,8,8,2011,Monday,False
522e5a9c-3ef1-410e-8222-7ca88af5f2b4,2011-08-09,9,8,2011,Tuesday,False
8bf11754-d178-413c-83f1-cbf2921be64c,2011-08-10,10,8,2011,Wednesday,False
968be706-ae28-4034-aba1-1108a4f47312,2011-08-11,11,8,2011,Thursday,False
c2e1e9a8-d70d-46a4-99db-d885e55167c9,2011-08-12,12,8,2011,Friday,False
ae3b4abb-3306-472a-9ff2-940d9b3964c7,2011-08-13,13,8,2011,Saturday,True
952da0a0-d74e-4dab-8bda-60a4ad8d8502,2011-08-14,14,8,2011,Sunday,True
9789e70a-2753-45ae-8d1e-0280adaca8d7,2011-08-15,15,8,2011,Monday,False
63067d3c-6e84-47b0-93c4-921034c12aa5,2011-08-16,16,8,2011,Tuesday,False
43df9f2c-30b9-4909-9dea-7ad2995fc52f,2011-08-17,17,8,2011,Wednesday,False
baae52cf-7b2c-4165-97a6-859fd0da5e53,2011-08-18,18,8,2011,Thursday,False
992fcf5c-fd65-4b27-8aed-291cc9528d9b,2011-08-19,19,8,2011,Friday,False
6825ea81-a4f2-4a86-a515-a1930896b35c,2011-08-20,20,8,2011,Saturday,True
b149a752-2212-4414-b7ef-d6fd9b368c38,2011-08-21,21,8,2011,Sunday,True
096b6ad2-871a-4c36-9cbe-ef0e4079e274,2011-08-22,22,8,2011,Monday,False
ec4cc7cc-0b88-4ac9-b9b6-5f51fa667f3f,2011-08-23,23,8,2011,Tuesday,False
623d70c1-a29f-4649-9352-c7d210a6f7cd,2011-08-24,24,8,2011,Wednesday,False
befc1a48-ba41-4f54-a4d1-a24a291570c2,2011-08-25,25,8,2011,Thursday,False
b4184811-3144-42db-9991-815b7d5d3375,2011-08-26,26,8,2011,Friday,False
f303be79-5a2b-4588-ae04-4c57a6edea1b,2011-08-27,27,8,2011,Saturday,True
07366a11-2ad9-411e-a74f-9e2370e805a7,2011-08-28,28,8,2011,Sunday,True
e5d3c330-6aeb-4be9-996a-1d7f4942c700,2011-08-29,29,8,2011,Monday,False
d7e74a70-7c65-4798-9605-b82fbef75cde,2011-08-30,30,8,2011,Tuesday,False
f0a1f1b2-a55c-4f43-8097-507e643dddd1,2011-08-31,31,8,2011,Wednesday,False
29758ccf-171f-430e-bf1b-c7087505a754,2011-09-01,1,9,2011,Thursday,False
44d7caf0-cded-4aee-92e5-2fa0aa5c8bea,2011-09-02,2,9,2011,Friday,False
5dd9a01c-e8cc-440a-93ca-81e9b6761947,2011-09-03,3,9,2011,Saturday,True
5d0a7365-e16d-4ef6-9336-6a43996a2582,2011-09-04,4,9,2011,Sunday,True
e859dce8-00b0-4484-ad98-55de0ab2ecf0,2011-09-05,5,9,2011,Monday,False
a599dce2-c197-4ad6-b4fd-532cf5a98964,2011-09-06,6,9,2011,Tuesday,False
cc4524aa-1a84-495e-a09c-035182b3444f,2011-09-07,7,9,2011,Wednesday,False
cccbee07-d1bb-41a9-974b-531c460119ea,2011-09-08,8,9,2011,Thursday,False
075801f4-7130-4653-aac0-ab3d2dbc3940,2011-09-09,9,9,2011,Friday,False
87381812-0aac-42f4-b6a1-b4eb238b3713,2011-09-10,10,9,2011,Saturday,True
214f3c8a-c75f-4255-a0af-c7498200027b,2011-09-11,11,9,2011,Sunday,True
1f3da35d-8120-4c4e-9150-f05c28975a18,2011-09-12,12,9,2011,Monday,False
ec93fadc-c18c-4e77-9da6-8f506b6f7df1,2011-09-13,13,9,2011,Tuesday,False
b811ec51-7d56-4dee-89d7-5203bff23232,2011-09-14,14,9,2011,Wednesday,False
6b6f2e09-f105-40d6-a6f8-a21e35c08851,2011-09-15,15,9,2011,Thursday,False
e341bc6d-1a20-4acb-9f45-c865202e8ee3,2011-09-16,16,9,2011,Friday,False
0a3c5857-d5cd-4cad-9e87-f3391b0bbfa1,2011-09-17,17,9,2011,Saturday,True
347b8da1-febc-4a7a-81cd-60f8e106b4cb,2011-09-18,18,9,2011,Sunday,True
d8fddece-a2b2-4336-aeed-769299485cf2,2011-09-19,19,9,2011,Monday,False
8f43095a-69cc-4551-84b1-745612c2449f,2011-09-20,20,9,2011,Tuesday,False
4db3ccc6-e988-461a-bac6-2e4db3419456,2011-09-21,21,9,2011,Wednesday,False
f5f9e9a6-5671-4f3e-baea-f64dbd65a7d1,2011-09-22,22,9,2011,Thursday,False
1c18458f-6bcf-4848-b933-4b80a083ca34,2011-09-23,23,9,2011,Friday,False
eb1614d0-d31b-4b39-bfdf-843f1bd767fc,2011-09-24,24,9,2011,Saturday,True
1338b27e-535b-4a93-9dc3-684a53145be8,2011-09-25,25,9,2011,Sunday,True
87e6d96d-f7b7-4f58-9df9-0fa4dd603c90,2011-09-26,26,9,2011,Monday,False
638fd235-2c0c-448d-a3e5-20a355ebd1b1,2011-09-27,27,9,2011,Tuesday,False
ebefb48d-5875-4d8f-a928-bc333588ab1f,2011-09-28,28,9,2011,Wednesday,False
fbf6b435-fc62-4a58-90d3-285968a63e74,2011-09-29,29,9,2011,Thursday,False
10972ca1-8b15-4a40-b5e8-e4ca777fc1ac,2011-09-30,30,9,2011,Friday,False
312bc2ec-d655-4b8a-81af-c7c5dc3e63c1,2011-10-01,1,10,2011,Saturday,True
8a75164c-990e-4be7-83d3-818700dd9162,2011-10-02,2,10,2011,Sunday,True
38eab64c-4be8-4fe1-b87a-bf6d6ed43fb1,2011-10-03,3,10,2011,Monday,False
09272435-fcdb-4eff-a411-5c6b073491f8,2011-10-04,4,10,2011,Tuesday,False
25412fa5-793e-4e23-b5da-0de2f929d4ba,2011-10-05,5,10,2011,Wednesday,False
5e55df1b-4156-4f46-a3bd-7698623778cd,2011-10-06,6,10,2011,Thursday,False
c440b483-abc8-4927-9dab-6b781e42d31f,2011-10-07,7,10,2011,Friday,False
716bfb40-17ea-4dc7-a6e9-4d88b2916295,2011-10-08,8,10,2011,Saturday,True
c0800db3-58b0-4ba9-bd08-8be64919e6d5,2011-10-09,9,10,2011,Sunday,True
c609724b-d059-4821-a7c3-f651ad346f19,2011-10-10,10,10,2011,Monday,False
1b38b530-94ab-4376-8d50-791f1da587f0,2011-10-11,11,10,2011,Tuesday,False
4806911a-5570-42b9-8935-06110659ceb1,2011-10-12,12,10,2011,Wednesday,False
cac20083-984d-4302-ba4e-84859eb8ac52,2011-10-13,13,10,2011,Thursday,False
4b5df14e-94dd-441e-9066-6a5fcd0806f3,2011-10-14,14,10,2011,Friday,False
8d580693-1196-49d8-b3b0-180133463fb3,2011-10-15,15,10,2011,Saturday,True
eea412f6-fcdf-4ceb-9f0e-d3a74e072782,2011-10-16,16,10,2011,Sunday,True
611c27a7-04ad-4a9d-867f-ac4ea5cdecc8,2011-10-17,17,10,2011,Monday,False
970bd009-4dd8-430b-aabf-5eaa25f32a9e,2011-10-18,18,10,2011,Tuesday,False
0553aefa-0ca5-4946-bac4-c1de4f60372a,2011-10-19,19,10,2011,Wednesday,False
8e3d064e-5c62-4ba1-8e90-019203eb9c1b,2011-10-20,20,10,2011,Thursday,False
f6e85657-f2d1-4d21-af06-0bac50df73d7,2011-10-21,21,10,2011,Friday,False
8e7d85b9-5b34-41ce-bef0-3abf477a3120,2011-10-22,22,10,2011,Saturday,True
40d82ca1-ade0-4281-9d1c-f454072f0cbd,2011-10-23,23,10,2011,Sunday,True
607d1df1-4c36-4258-9ec0-7c329c7fb63d,2011-10-24,24,10,2011,Monday,False
59e3bba2-9593-4c3e-8398-698a33fe1594,2011-10-25,25,10,2011,Tuesday,False
4d138459-fc8e-47e8-9a4f-56fcd86250b9,2011-10-26,26,10,2011,Wednesday,False
39386e6e-2be6-464d-a5b0-d01cd61772d8,2011-10-27,27,10,2011,Thursday,False
30cbe35c-c10b-473e-a8aa-2170a48ba45e,2011-10-28,28,10,2011,Friday,False
c5c8e6a3-1323-463a-b49b-0cfd6c1a96c4,2011-10-29,29,10,2011,Saturday,True
19f03ff7-c8de-4319-b95e-e7a5d5486af0,2011-10-30,30,10,2011,Sunday,True
b9311e1a-b9fb-4ffc-9ba6-dec9c6b2f30b,2011-10-31,31,10,2011,Monday,False
7bdefde5-cd86-41ca-a0e0-10af51311489,2011-11-01,1,11,2011,Tuesday,False
a633c1d8-dc0e-4707-a94b-2dbae9268c8b,2011-11-02,2,11,2011,Wednesday,False
c3764bf3-9645-4f54-9666-c92c6152fbad,2011-11-03,3,11,2011,Thursday,False
811e1bff-a60e-4686-989d-44285e465768,2011-11-04,4,11,2011,Friday,False
c32d656e-bf20-4655-8baa-3abc46d6ea12,2011-11-05,5,11,2011,Saturday,True
d21aa0a7-89b2-4dfa-8748-75fe0aa5e93a,2011-11-06,6,11,2011,Sunday,True
98d92ed6-43b6-49f1-81c5-512058fe5240,2011-11-07,7,11,2011,Monday,False
7389d489-e7a5-4b2a-93c4-d78c25359f64,2011-11-08,8,11,2011,Tuesday,False
02d85369-0e25-453a-829b-dd2392002b6c,2011-11-09,9,11,2011,Wednesday,False
eb9d0d7b-7fb0-42dc-a84c-0024bc3aaabf,2011-11-10,10,11,2011,Thursday,False
70ad3900-8dbb-41ad-be51-404cc25e15f8,2011-11-11,11,11,2011,Friday,False
6dcb39df-4bf7-4bc4-9a93-a24e0dc37236,2011-11-12,12,11,2011,Saturday,True
0032c762-051a-4181-9eb1-fb99ffabf007,2011-11-13,13,11,2011,Sunday,True
e8940fbc-090f-42c9-bc04-e3b5c48c5fed,2011-11-14,14,11,2011,Monday,False
c6b2b048-c48f-4dc9-8c0a-f602d0f7817f,2011-11-15,15,11,2011,Tuesday,False
2cc7e2e5-360a-441b-91c4-00aacf26e236,2011-11-16,16,11,2011,Wednesday,False
6a9fee78-e07c-40a5-8719-384e41b9e22e,2011-11-17,17,11,2011,Thursday,False
5bb7fc27-65ff-4526-83a9-27b21824d7f7,2011-11-18,18,11,2011,Friday,False
75615788-9b7c-4f6a-85db-712c2b16e1b1,2011-11-19,19,11,2011,Saturday,True
838c212f-eff6-4089-9d0e-9a63dee65f1a,2011-11-20,20,11,2011,Sunday,True
75cf693b-c55d-4cc1-b4d5-675dc1d78804,2011-11-21,21,11,2011,Monday,False
9dcda54d-889d-4d3d-8416-97a2c9ae5c45,2011-11-22,22,11,2011,Tuesday,False
a9cce820-b0ee-45ef-8cb3-54c148644baf,2011-11-23,23,11,2011,Wednesday,False
26de6554-27e9-40de-a783-767f173a5a72,2011-11-24,24,11,2011,Thursday,False
11b8ff07-87fb-48aa-9ad6-9e22c62babcb,2011-11-25,25,11,2011,Friday,False
981a1a8e-b28d-44bc-b3e2-93e7bba0b662,2011-11-26,26,11,2011,Saturday,True
1fb40ea1-d215-412c-8b4f-c519e0b72341,2011-11-27,27,11,2011,Sunday,True
1211b707-7e97-4856-901f-7e7819c4da1d,2011-11-28,28,11,2011,Monday,False
c01ac288-a05d-46f9-885d-9a0c1149ca1f,2011-11-29,29,11,2011,Tuesday,False
8de19c5c-cedc-4ec5-ba7a-dba1752c32dc,2011-11-30,30,11,2011,Wednesday,False
9dd635c7-c6b4-4505-8276-74d3318b8bc6,2011-12-01,1,12,2011,Thursday,False
fc7175c5-d3be-4b8f-83e6-57501d4f642d,2011-12-02,2,12,2011,Friday,False
3410342f-9cdb-415d-8d10-43faa69073ad,2011-12-03,3,12,2011,Saturday,True
f5f513a1-817b-445c-b869-52f17cde34d8,2011-12-04,4,12,2011,Sunday,True
5934b3dc-d5f9-4831-bf88-6a6e40e5db09,2011-12-05,5,12,2011,Monday,False
f07cc859-c5a6-40d5-bcad-f0e4d7c02ac9,2011-12-06,6,12,2011,Tuesday,False
5e22d4ce-8804-473d-b88f-5f2bc0a46762,2011-12-07,7,12,2011,Wednesday,False
30b2f811-12f6-4978-b11f-ae98e3464cca,2011-12-08,8,12,2011,Thursday,False
8e3c208b-2219-4e1f-8ab9-96d6ce21eb73,2011-12-09,9,12,2011,Friday,False
93c3b424-d7cc-4964-b33a-edfbdbf3645d,2011-12-10,10,12,2011,Saturday,True
8711ec06-8c74-45d9-bcc6-bed07b5434a5,2011-12-11,11,12,2011,Sunday,True
60ed1dd6-ff7d-4b39-b111-e0b369e19ea9,2011-12-12,12,12,2011,Monday,False
f7f437df-43c1-46cb-b268-be4184686686,2011-12-13,13,12,2011,Tuesday,False
45fc9d3b-fc98-4b34-9ecf-021796706afe,2011-12-14,14,12,2011,Wednesday,False
1c8970df-f96c-4955-9bbb-627f7c24d006,2011-12-15,15,12,2011,Thursday,False
1660ee33-a764-4426-9e5c-4e85fb34a745,2011-12-16,16,12,2011,Friday,False
f190e6ef-921a-43db-bb50-f5543ef8c8a8,2011-12-17,17,12,2011,Saturday,True
cc2d1ab5-8117-40ec-8b5d-06fd4e1ad178,2011-12-18,18,12,2011,Sunday,True
b33c6a33-fb69-42bb-a9c5-63e7937927cf,2011-12-19,19,12,2011,Monday,False
bc7b4992-a2c7-44b5-9ec6-ebf4ec622376,2011-12-20,20,12,2011,Tuesday,False
b1b7cef9-6033-4880-b32c-1c9dbd407bba,2011-12-21,21,12,2011,Wednesday,False
960820f9-6670-4136-8e99-9008f449cc2a,2011-12-22,22,12,2011,Thursday,False
64da115c-d516-4788-82c7-376f4e28a027,2011-12-23,23,12,2011,Friday,False
1bdba0d8-5a8d-46e3-94d2-cf11cdd01d82,2011-12-24,24,12,2011,Saturday,True
d2144680-5fbd-452c-8f4b-919d9212410c,2011-12-25,25,12,2011,Sunday,True
d4cbe6a4-23e2-4980-8317-cd812810ae7e,2011-12-26,26,12,2011,Monday,False
2514ea19-9ef8-48c2-82b5-37e935c902fe,2011-12-27,27,12,2011,Tuesday,False
50ee0629-4298-48dc-8bee-d1a6036e79bd,2011-12-28,28,12,2011,Wednesday,False
025ac6dd-e606-4739-a8c0-a05f267ef053,2011-12-29,29,12,2011,Thursday,False
e708b3f6-3424-4ac0-8dba-ea80c4fa64b2,2011-12-30,30,12,2011,Friday,False
ad19ebc5-b3b9-423a-91aa-610532b19498,2011-12-31,31,12,2011,Saturday,True
9cc0c954-5f00-493a-8e0b-776e38162996,2012-01-01,1,1,2012,Sunday,True
abe0c677-3106-4cd0-bd03-57af9d73c675,2012-01-02,2,1,2012,Monday,False
e118d6b5-c0b6-496f-bcb1-9b7ad5e0ba69,2012-01-03,3,1,2012,Tuesday,False
3053b558-147d-4521-8f28-9a55db596421,2012-01-04,4,1,2012,Wednesday,False
cd661b05-7739-4edc-b3d4-35e3df2faa70,2012-01-05,5,1,2012,Thursday,False
6d78f9a2-caf9-4691-aa68-960020dfd557,2012-01-06,6,1,2012,Friday,False
4c0e08a8-527c-4734-9338-8c902e14de31,2012-01-07,7,1,2012,Saturday,True
72855f50-fe6c-49b7-8037-5f22f3db483b,2012-01-08,8,1,2012,Sunday,True
64529fda-cdb6-4763-822f-73ee8e16847d,2012-01-09,9,1,2012,Monday,False
340274c2-b1ef-4f2a-8d41-d642c9ce034e,2012-01-10,10,1,2012,Tuesday,False
